Date,SGS,Swisscom,Givaudan,Zurich Insurance Group,Novartis,Roche,Credit Suisse,LafargeHolcim,ABB,Swatch Group,Lonza,Swiss Life Holding,Partners Group,Geberit,Nestle,Swiss Re,Richemont,UBS,Sika,Alcon
2016-06-27,1776.4921875,356.5960998535156,1609.681640625,167.67611694335938,54.98195266723633,204.85984802246094,8.379836082458496,30.071622848510742,14.658768653869629,245.09725952148438,138.24806213378906,177.1726531982422,354.1320495605469,316.8941650390625,63.48704147338867,62.16276168823242,47.69500732421875,9.457399368286133,5.765871524810791,
2016-06-28,1811.4254150390625,365.6742858886719,1658.43310546875,172.6279296875,56.514320373535156,209.36695861816406,8.371627807617188,31.164836883544922,14.650984764099121,256.0934143066406,141.586669921875,180.9440155029297,360.1418151855469,324.0224304199219,65.58541870117188,63.655921936035156,49.79001235961914,9.268251419067383,6.0670013427734375,
2016-06-29,1867.65966796875,378.4952087402344,1723.139404296875,181.16029357910156,58.192527770996094,216.17010498046875,8.453701972961426,32.453853607177734,14.830032348632812,254.82115173339844,145.9180145263672,184.22348022460938,368.6000671386719,332.7749328613281,66.74622344970703,65.89567565917969,50.414066314697266,9.608717918395996,6.190817832946777,
2016-06-30,1896.62890625,384.3880310058594,1733.776123046875,182.37921142578125,58.484405517578125,217.78585815429688,8.461910247802734,33.073890686035156,14.884526252746582,257.1839599609375,145.46693420410156,183.5675811767578,371.0484619140625,332.05303955078125,67.10340118408203,66.60296630859375,50.59236526489258,9.510359764099121,6.2305588722229,
2016-07-01,1906.0013427734375,382.9546203613281,1755.049560546875,183.75047302246094,58.703311920166016,218.2960968017578,8.642462730407715,33.465484619140625,15.086931228637695,260.001220703125,150.06912231445312,186.9290313720703,374.3872375488281,334.760009765625,67.90702819824219,67.27095031738281,51.127262115478516,9.737338066101074,6.328392028808594,
2016-07-04,1895.77685546875,381.20269775390625,1755.049560546875,181.31265258789062,58.84925079345703,217.53073120117188,8.494743347167969,33.114681243896484,14.95458984375,258.5471496582031,149.88888549804688,184.387451171875,369.7129821777344,329.4363708496094,67.95166778564453,66.52437591552734,50.81523895263672,9.548190116882324,6.288651466369629,
2016-07-05,1877.8841552734375,377.6988525390625,1757.7086181640625,176.43702697753906,58.15604019165039,214.7244415283203,8.281347274780273,32.34779357910156,14.713260650634766,250.91339111328125,145.37635803222656,178.4844207763672,363.9257507324219,322.8493957519531,67.50521087646484,64.91332244873047,49.65629196166992,9.177459716796875,6.163303375244141,
2016-07-06,1859.139404296875,371.24859619140625,1744.4127197265625,172.6279296875,58.08306884765625,213.7889862060547,8.13770866394043,31.64617919921875,14.565352439880371,248.8231964111328,142.1283416748047,173.89321899414062,365.92901611328125,321.31549072265625,67.63915252685547,63.30228805541992,48.80937957763672,9.003443717956543,6.189285755157471,
2016-07-07,1883.848388671875,375.54876708984375,1768.3453369140625,173.38975524902344,58.41143035888672,215.06459045410156,8.240307807922363,32.282527923583984,14.75218677520752,252.2765655517578,145.1961212158203,173.72921752929688,367.48712158203125,325.1051940917969,68.39813232421875,63.34157180786133,49.43341827392578,9.079103469848633,6.264190673828125,
2016-07-08,1908.557373046875,378.01739501953125,1802.9144287109375,174.38009643554688,58.958702087402344,216.42523193359375,8.396245956420898,33.28600311279297,15.024652481079102,253.54884338378906,145.82742309570312,173.40127563476562,375.05499267578125,328.9851989746094,69.023193359375,64.12744903564453,49.43341827392578,9.086668968200684,6.340618133544922,
