Date,SGS,Swisscom,Givaudan,Zurich Insurance Group,Novartis,Roche,Credit Suisse,LafargeHolcim,ABB,Swatch Group,Lonza,Swiss Life Holding,Partners Group,Geberit,Nestle,Swiss Re,Richemont,UBS,Sika,Alcon
2016-09-07,7561.0,67211.0,21404.0,477517.0,3968277.0,1406250.0,14849419.0,1916724.0,7337634.0,288851.0,131701.0,125093.0,48818.0,111866.0,5090403.0,1168996.0,2032657.0,13025822.0,255480.0,
2016-09-08,10513.0,85722.0,18719.0,644435.0,4553394.0,950000.0,16972502.0,1574367.0,6248881.0,216902.0,124517.0,172967.0,45181.0,158821.0,5473836.0,1736814.0,2140315.0,11379414.0,226020.0,
2016-09-09,18341.0,100153.0,26931.0,595525.0,3393369.0,951382.0,19021075.0,1947155.0,6732101.0,198470.0,112741.0,164664.0,30286.0,185564.0,5747666.0,1582973.0,1738337.0,16351073.0,294300.0,
2016-09-12,13978.0,87412.0,20289.0,691394.0,4626439.0,1048803.0,14813143.0,1885059.0,6583947.0,247343.0,162454.0,154971.0,62482.0,164712.0,4995389.0,1402932.0,2229170.0,10880157.0,311700.0,
2016-09-13,12370.0,99739.0,18930.0,759415.0,5238380.0,1187069.0,12087175.0,1924944.0,6454440.0,277796.0,151382.0,145738.0,172321.0,128193.0,4958013.0,1112831.0,3258110.0,11661209.0,254280.0,
2016-09-14,14526.0,106836.0,11448.0,786333.0,4904084.0,1261071.0,13316862.0,1429885.0,8558416.0,380399.0,86162.0,145326.0,82830.0,72247.0,6452102.0,1244952.0,4552026.0,15166815.0,194760.0,
2016-09-15,13913.0,131112.0,14001.0,705358.0,3632271.0,1318224.0,16220791.0,1545748.0,6166002.0,278367.0,128345.0,151018.0,78487.0,78900.0,4619249.0,1278380.0,3198132.0,9177560.0,197880.0,
2016-09-16,26753.0,229851.0,39884.0,974942.0,11798090.0,3327003.0,48075710.0,3686681.0,19747398.0,353338.0,353761.0,219422.0,96748.0,240783.0,13771921.0,2410401.0,4203888.0,26209210.0,424560.0,
2016-09-19,19107.0,87945.0,12972.0,696019.0,4925005.0,1282170.0,12262063.0,1300637.0,4583366.0,220454.0,111292.0,79035.0,60156.0,70696.0,4394113.0,763156.0,1626053.0,8240177.0,180420.0,
2016-09-20,9820.0,113604.0,17930.0,501927.0,4735862.0,1349926.0,15463129.0,1307621.0,4169981.0,383632.0,85077.0,94131.0,128370.0,75647.0,5104368.0,874805.0,2791277.0,11034994.0,188520.0,
2016-09-21,12441.0,125399.0,21450.0,498025.0,3890068.0,1429130.0,11694362.0,1570779.0,6308491.0,267785.0,101236.0,307746.0,36792.0,83686.0,4136759.0,1357741.0,1854268.0,10412157.0,283440.0,
2016-09-22,15468.0,120816.0,30031.0,505204.0,5009908.0,1304100.0,11602656.0,1980624.0,5165916.0,348352.0,113146.0,152680.0,146329.0,90497.0,4327280.0,1820442.0,2834404.0,12098306.0,277980.0,
2016-09-23,12433.0,117652.0,13593.0,397950.0,5191955.0,1189312.0,8604512.0,1465941.0,5607855.0,172034.0,128216.0,126412.0,43363.0,74380.0,8881188.0,1423630.0,1605347.0,7924537.0,301500.0,
2016-09-26,14749.0,109034.0,18012.0,456206.0,4828636.0,1308265.0,14988685.0,1565122.0,5310547.0,156593.0,135495.0,132922.0,34566.0,75528.0,4943789.0,1242444.0,1984119.0,15320928.0,309660.0,
2016-09-27,14941.0,97219.0,17032.0,622891.0,5317809.0,1191613.0,22116668.0,1294434.0,6477976.0,154529.0,146708.0,135799.0,45486.0,78851.0,6351952.0,1811061.0,1616501.0,15486526.0,304860.0,
2016-09-28,11550.0,135409.0,18919.0,524348.0,4842502.0,1313927.0,13706983.0,1833694.0,5137067.0,232972.0,87199.0,127816.0,37942.0,70494.0,4694255.0,917343.0,1540083.0,9047900.0,343860.0,
2016-09-29,11799.0,122902.0,29479.0,443308.0,5596406.0,1301693.0,12086567.0,2021425.0,4727172.0,165720.0,134744.0,101235.0,45807.0,90219.0,3983787.0,1633770.0,1751808.0,11403907.0,422280.0,
2016-09-30,19420.0,158280.0,40245.0,639085.0,8256021.0,2011236.0,27732221.0,2567922.0,7851668.0,177456.0,173483.0,210956.0,62187.0,106835.0,6278640.0,1631768.0,3112320.0,23755789.0,346680.0,
2016-10-03,18083.0,112776.0,18642.0,490789.0,3520874.0,774814.0,9951428.0,994094.0,5184641.0,178609.0,110484.0,120214.0,44797.0,93249.0,3427320.0,881499.0,1284444.0,8828574.0,283800.0,
2016-10-04,13879.0,142812.0,26051.0,596111.0,5262825.0,1330021.0,13047409.0,1392675.0,8672187.0,181663.0,196640.0,145177.0,67797.0,97648.0,5425215.0,1507319.0,1830856.0,14904116.0,450480.0,
2016-10-05,15415.0,137673.0,29469.0,599531.0,3832435.0,967825.0,14787613.0,1273526.0,6562898.0,172951.0,116701.0,164498.0,46158.0,76639.0,6014067.0,1283455.0,1537901.0,11920299.0,387420.0,
2016-10-06,9516.0,154743.0,23352.0,532821.0,4434526.0,1107223.0,11069076.0,942388.0,5376548.0,225867.0,135410.0,135337.0,50249.0,73232.0,4218469.0,1661057.0,1488414.0,10626721.0,280200.0,
